TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,23/01/11
TIME,16:49:31
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,0.482117
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  999.9101
LASTX, 7000.3350
NPOINTS,   12447
FIRSTY,     0.57254
MAXY,     1.22001
MINY,     0.02524
XYDATA
2547.5049,0.0465752
2547.9868,0.0465497
2548.4690,0.0465335
2548.9512,0.0465188
2549.4333,0.0464969
2549.9153,0.0464614
2550.3975,0.0464105
2550.8796,0.046348
2551.3618,0.0462809
2551.8438,0.0462153
2552.3259,0.0461538
2552.8081,0.0460954
2553.2903,0.0460386
2553.7722,0.0459838
2554.2544,0.0459331
2554.7366,0.045889
2555.2188,0.0458518
2555.7007,0.0458206
2556.1829,0.0457953
2556.6650,0.0457783
2557.1472,0.0457732
2557.6292,0.0457801
2558.1113,0.0457923
2558.5935,0.0457974
2559.0757,0.0457836
2559.5576,0.0457465
2560.0398,0.0456937
2560.5220,0.0456416
2561.0042,0.0456074
2561.4861,0.0456003
2561.9683,0.0456174
2562.4504,0.0456448
2562.9326,0.0456646
2563.4146,0.0456628
2563.8967,0.045636
2564.3789,0.0455928
2564.8611,0.0455518
2565.3430,0.0455339
2565.8252,0.0455542
2566.3074,0.0456152
2566.7896,0.0457057
2567.2715,0.0458059
2567.7537,0.0458961
2568.2358,0.0459644
2568.7180,0.0460096
2569.2000,0.0460392
2569.6821,0.0460641
2570.1643,0.0460946
2570.6465,0.0461388
2571.1284,0.0462023
2571.6106,0.0462878
2572.0928,0.0463935
2572.5750,0.0465126
2573.0569,0.0466354
2573.5391,0.0467534
2574.0212,0.0468645
2574.5034,0.0469744
2574.9854,0.0470937
2575.4675,0.0472319
2575.9497,0.0473921
2576.4319,0.0475698
2576.9138,0.0477567
2577.3960,0.0479473
2577.8782,0.0481446
2578.3604,0.0483616
2578.8423,0.0486167
2579.3245,0.0489269
2579.8066,0.0493008
2580.2888,0.0497348
2580.7708,0.0502166
2581.2529,0.0507308
2581.7351,0.0512655
2582.2173,0.051814
2582.6992,0.0523714
2583.1814,0.0529278
2583.6636,0.0534637
2584.1458,0.0539516
2584.6277,0.0543615
2585.1099,0.0546689
2585.5920,0.0548576
2586.0742,0.0549193
2586.5562,0.0548498
2587.0383,0.0546489
2587.5205,0.0543215
2588.0027,0.0538817
2588.4846,0.053353
2588.9668,0.0527647
2589.4490,0.0521458
2589.9312,0.0515201
2590.4131,0.0509062
2590.8953,0.0503196
2591.3774,0.0497755
2591.8596,0.0492876
2592.3416,0.048865
2592.8237,0.0485092
2593.3059,0.0482143
2593.7881,0.0479704
2594.2700,0.0477681
2594.7522,0.0476005
2595.2344,0.0474623
2595.7166,0.0473488
2596.1985,0.0472545
2596.6807,0.0471757
2597.1628,0.0471129
2597.6450,0.0470726
2598.1270,0.0470655
2598.6091,0.0471022
2599.0913,0.0471872
2599.5735,0.0473154
2600.0554,0.0474726
2600.5376,0.047641
2601.0198,0.0478063
2601.5020,0.0479629
2601.9839,0.0481142
2602.4661,0.0482673
2602.9482,0.0484248
2603.4304,0.0485795
2603.9124,0.0487148
2604.3945,0.0488093
2604.8767,0.0488443
2605.3589,0.04881
2605.8408,0.0487093
2606.3230,0.048559
2606.8052,0.0483869
2607.2874,0.0482261
2607.7693,0.0481046
2608.2515,0.0480344
2608.7336,0.0480067
2609.2158,0.0479971
2609.6978,0.0479794
2610.1799,0.0479393
2610.6621,0.047879
2611.1443,0.047809
2611.6262,0.0477355
2612.1084,0.0476519
2612.5906,0.0475446
2613.0728,0.0474066
2613.5547,0.0472479
2614.0369,0.0470941
2614.5190,0.0469714
2615.0012,0.0468906
2615.4832,0.0468419
2615.9653,0.0468037
2616.4475,0.0467594
2616.9297,0.0467085
2617.4116,0.0466657
2617.8938,0.046649
2618.3760,0.0466665
2618.8582,0.0467108
2619.3401,0.0467634
2619.8223,0.0468033
2620.3044,0.0468162
2620.7866,0.0467982
2621.2686,0.0467559
2621.7507,0.0467041
2622.2329,0.0466607
2622.7151,0.0466418
2623.1970,0.0466549
2623.6792,0.0466955
2624.1614,0.0467485
2624.6436,0.0467947
2625.1255,0.04682
2625.6077,0.0468229
2626.0898,0.0468138
2626.5720,0.0468097
2627.0540,0.0468243
2627.5361,0.046861
2628.0183,0.0469123
2628.5005,0.0469653
2628.9824,0.0470102
2629.4646,0.0470461
2629.9468,0.0470808
2630.4290,0.0471233
2630.9109,0.0471749
2631.3931,0.0472235
2631.8752,0.0472466
2632.3574,0.0472215
2632.8394,0.0471375
2633.3215,0.0470021
2633.8037,0.0468386
2634.2859,0.0466758
2634.7678,0.0465356
2635.2500,0.0464247
2635.7322,0.0463347
2636.2144,0.0462483
2636.6963,0.046148
2637.1785,0.0460239
2637.6606,0.0458774
2638.1428,0.0457216
2638.6248,0.0455762
2639.1069,0.0454613
2639.5891,0.0453898
2640.0713,0.0453639
2640.5532,0.0453753
2641.0354,0.0454116
2641.5176,0.0454625
2641.9998,0.0455234
2642.4817,0.0455917
2642.9639,0.0456599
2643.4460,0.0457117
2643.9282,0.0457265
2644.4102,0.0456916
2644.8923,0.0456138
2645.3745,0.0455213
2645.8567,0.0454507
2646.3386,0.0454272
2646.8208,0.0454495
2647.3030,0.0454898
2647.7852,0.0455107
2648.2671,0.0454859
2648.7493,0.0454136
2649.2314,0.0453143
2649.7136,0.0452163
2650.1956,0.0451403
2650.6777,0.0450927
2651.1599,0.0450678
2651.6421,0.0450563
2652.1240,0.0450497
2652.6062,0.045042
2653.0884,0.0450277
2653.5706,0.0450018
2654.0525,0.0449628
2654.5347,0.0449146
2655.0168,0.0448649
2655.4990,0.0448207
2655.9810,0.0447827
2656.4631,0.0447448
2656.9453,0.0446988
2657.4275,0.0446413
2657.9094,0.0445783
2658.3916,0.044523
2658.8738,0.0444883
2659.3560,0.0444792
2659.8379,0.0444904
2660.3201,0.0445096
2660.8022,0.0445248
2661.2844,0.0445309
2661.7664,0.0445294
2662.2485,0.0445243
2662.7307,0.044516
2663.2129,0.0444999
2663.6948,0.0444697
2664.1770,0.0444238
2664.6592,0.0443684
2665.1414,0.0443154
2665.6233,0.0442758
2666.1055,0.0442545
2666.5876,0.0442502
2667.0698,0.0442606
2667.5518,0.0442874
2668.0339,0.0443355
2668.5161,0.0444072
2668.9983,0.0444946
2669.4802,0.0445791
2669.9624,0.0446388
2670.4446,0.0446596
2670.9268,0.0446421
2671.4087,0.0445997
2671.8909,0.0445495
2672.3730,0.0445032
2672.8552,0.0444657
2673.3372,0.0444388
2673.8193,0.0444257
2674.3015,0.0444295
2674.7837,0.0444471
2675.2656,0.0444644
2675.7478,0.0444595
2676.2300,0.0444146
2676.7122,0.0443278
2677.1941,0.0442169
2677.6763,0.0441098
2678.1584,0.044028
2678.6406,0.0439758
2679.1226,0.0439413
2679.6047,0.0439094
2680.0869,0.0438757
2680.5691,0.0438515
2681.0510,0.0438558
2681.5332,0.0439009
2682.0154,0.0439808
2682.4976,0.0440723
2682.9795,0.0441469
2683.4617,0.044186
2683.9438,0.0441896
2684.4260,0.0441735
2684.9080,0.0441586
2685.3901,0.0441583
2685.8723,0.0441739
2686.3545,0.0441982
2686.8364,0.0442255
2687.3186,0.0442569
2687.8008,0.0442996
2688.2830,0.0443584
2688.7649,0.0444285
2689.2471,0.0444954
2689.7292,0.0445429
2690.2114,0.0445637
2690.6934,0.0445638
2691.1755,0.0445572
2691.6577,0.0445542
2692.1399,0.0445532
2692.6218,0.0445426
2693.1040,0.0445116
2693.5862,0.0444607
2694.0684,0.0444042
2694.5503,0.0443615
2695.0325,0.0443444
2695.5146,0.0443497
2695.9968,0.044363
2696.4788,0.0443701
2696.9609,0.044367
2697.4431,0.0443617
2697.9253,0.0443669
2698.4072,0.0443898
2698.8894,0.0444258
2699.3716,0.0444621
2699.8538,0.0444858
2700.3357,0.044493
2700.8179,0.044491
2701.3000,0.044495
2701.7822,0.0445193
2702.2642,0.0445701
2702.7463,0.0446428
2703.2285,0.0447249
2703.7107,0.0448024
2704.1926,0.0448663
2704.6748,0.0449167
2705.1570,0.0449613
2705.6392,0.0450108
2706.1211,0.0450715
2706.6033,0.0451416
2707.0854,0.0452118
2707.5676,0.0452716
2708.0496,0.0453176
2708.5317,0.0453578
2709.0139,0.0454087
2709.4961,0.0454853
2709.9780,0.0455909
2710.4602,0.0457133
2710.9424,0.0458318
2711.4246,0.0459297
2711.9065,0.0460054
2712.3887,0.0460714
2712.8708,0.0461452
2713.3530,0.0462362
2713.8350,0.0463414
2714.3171,0.0464512
2714.7993,0.0465622
2715.2815,0.0466836
2715.7634,0.0468324
2716.2456,0.0470189
2716.7278,0.0472343
2717.2100,0.0474507
2717.6919,0.047635
2718.1741,0.0477699
2718.6563,0.0478666
2719.1384,0.0479611
2719.6204,0.0480974
2720.1025,0.0483054
2720.5847,0.0485892
2721.0669,0.0489289
2721.5488,0.0492956
2722.0310,0.0496666
2722.5132,0.0500361
2722.9954,0.0504146
2723.4773,0.0508213
2723.9595,0.0512756
2724.4417,0.0517908
2724.9238,0.0523727
2725.4058,0.0530207
2725.8879,0.0537315
2726.3701,0.0545028
2726.8523,0.0553374
2727.3342,0.056244
2727.8164,0.0572354
2728.2986,0.0583219
2728.7808,0.059503
2729.2627,0.0607642
2729.7449,0.0620788
2730.2271,0.0634167
2730.7092,0.0647518
2731.1912,0.0660632
2731.6733,0.0673277
2732.1555,0.0685107
2732.6377,0.0695623
2733.1196,0.0704238
2733.6018,0.0710415
2734.0840,0.071378
2734.5662,0.0714164
2735.0481,0.0711566
2735.5303,0.0706104
2736.0125,0.0698011
2736.4946,0.0687668
2736.9766,0.0675618
2737.4587,0.0662501
2737.9409,0.0648917
2738.4231,0.0635303
2738.9050,0.0621902
2739.3872,0.0608848
2739.8694,0.0596291
2740.3516,0.0584455
2740.8335,0.0573586
2741.3157,0.0563826
2741.7979,0.0555124
2742.2800,0.054726
2742.7620,0.0539984
2743.2441,0.0533155
2743.7263,0.052681
2744.2085,0.0521091
2744.6904,0.0516115
2745.1726,0.0511866
2745.6548,0.0508194
2746.1370,0.0504895
2746.6189,0.0501828
2747.1011,0.0498959
2747.5833,0.0496335
2748.0654,0.0494005
2748.5474,0.0491955
2749.0295,0.049011
2749.5117,0.048839
2749.9939,0.0486781
2750.4758,0.0485358
2750.9580,0.048425
2751.4402,0.0483549
2751.9224,0.048324
2752.4043,0.0483177
2752.8865,0.0483154
2753.3687,0.0483002
2753.8508,0.0482677
2754.3328,0.0482264
2754.8149,0.0481903
2755.2971,0.0481686
2755.7793,0.0481591
2756.2612,0.0481504
2756.7434,0.048131
2757.2256,0.0480986
2757.7078,0.0480637
2758.1897,0.0480446
2758.6719,0.0480575
2759.1541,0.0481066
2759.6362,0.0481816
2760.1182,0.0482613
2760.6003,0.0483222
2761.0825,0.0483485
2761.5647,0.0483378
2762.0466,0.0483017
2762.5288,0.0482601
2763.0110,0.048232
2763.4932,0.0482277
2763.9751,0.0482469
2764.4573,0.0482822
2764.9395,0.0483265
2765.4216,0.048377
2765.9036,0.0484338
2766.3857,0.048495
2766.8679,0.0485537
2767.3501,0.048602
2767.8320,0.0486384
2768.3142,0.0486722
2768.7964,0.0487189
2769.2786,0.0487896
2769.7605,0.0488805
2770.2427,0.0489737
2770.7249,0.0490481
2771.2070,0.0490948
2771.6890,0.0491238
2772.1711,0.0491571
2772.6533,0.0492138
2773.1355,0.0492979
2773.6174,0.0493968
2774.0996,0.0494906
2774.5818,0.049565
2775.0640,0.0496176
2775.5459,0.0496569
2776.0281,0.0496947
2776.5103,0.0497406
2776.9924,0.0497997
2777.4744,0.0498737
2777.9565,0.0499612
2778.4387,0.0500565
2778.9209,0.0501493
2779.4028,0.0502263
2779.8850,0.0502768
2780.3672,0.050298
2780.8494,0.0502976
2781.3313,0.0502905
2781.8135,0.0502925
2782.2957,0.050314
2782.7778,0.050358
2783.2598,0.0504211
2783.7419,0.0504973
2784.2241,0.0505807
2784.7063,0.0506666
2785.1882,0.0507517
2785.6704,0.0508348
2786.1526,0.0509179
2786.6348,0.0510058
2787.1167,0.0511043
2787.5989,0.0512154
2788.0811,0.0513359
2788.5632,0.0514581
2789.0452,0.0515768
2789.5273,0.0516938
2790.0095,0.0518192
2790.4917,0.0519645
2790.9736,0.0521324
2791.4558,0.0523111
2791.9380,0.052477
2792.4202,0.0526065
2792.9021,0.0526902
2793.3843,0.0527391
2793.8665,0.0527806
2794.3486,0.0528441
2794.8306,0.0529468
2795.3127,0.0530861
2795.7949,0.0532442
2796.2771,0.0533996
2796.7590,0.0535396
2797.2412,0.0536652
2797.7234,0.0537879
2798.2056,0.0539203
2798.6875,0.054068
2799.1697,0.0542273
2799.6519,0.0543889
2800.1340,0.0545447
2800.6160,0.0546928
2801.0981,0.0548383
2801.5803,0.0549911
2802.0625,0.0551621
2802.5444,0.05536
2803.0266,0.0555889
2803.5088,0.0558456
2803.9910,0.0561189
2804.4729,0.0563914
2804.9551,0.0566456
2805.4373,0.0568712
2805.9194,0.0570701
2806.4014,0.057256
2806.8835,0.0574464
2807.3657,0.0576533
2807.8479,0.0578765
2808.3298,0.058104
2808.8120,0.0583179
2809.2942,0.0585029
2809.7764,0.0586525
2810.2583,0.0587702
2810.7405,0.0588667
2811.2227,0.0589542
2811.7048,0.0590406
2812.1868,0.0591254
2812.6689,0.0592007
2813.1511,0.0592568
2813.6333,0.0592906
2814.1152,0.059312
2814.5974,0.0593429
2815.0796,0.0594084
2815.5618,0.059524
2816.0437,0.0596872
2816.5259,0.0598785
2817.0081,0.0600736
2817.4902,0.0602575
2817.9722,0.0604334
2818.4543,0.0606209
2818.9365,0.0608446
2819.4187,0.061121
2819.9006,0.0614503
2820.3828,0.0618172
2820.8650,0.0621972
2821.3472,0.0625647
2821.8291,0.0628991
2822.3113,0.0631868
2822.7935,0.0634232
2823.2756,0.0636141
2823.7576,0.0637759
2824.2397,0.0639328
2824.7219,0.0641101
2825.2041,0.0643252
2825.6860,0.0645818
2826.1682,0.0648702
2826.6504,0.0651742
2827.1326,0.0654804
2827.6145,0.0657841
2828.0967,0.0660906
2828.5789,0.0664108
2829.0610,0.066757
2829.5430,0.06714
2830.0251,0.067567
2830.5073,0.0680406
2830.9895,0.0685566
2831.4714,0.0691038
2831.9536,0.0696679
2832.4358,0.0702378
2832.9180,0.0708121
2833.3999,0.0714004
2833.8821,0.0720173
2834.3643,0.0726747
2834.8464,0.0733754
2835.3284,0.0741139
2835.8105,0.0748822
2836.2927,0.075675
2836.7749,0.0764909
2837.2568,0.0773284
2837.7390,0.0781823
2838.2212,0.0790444
2838.7034,0.0799096
2839.1853,0.0807829
2839.6675,0.0816821
2840.1497,0.0826335
2840.6318,0.0836624
2841.1138,0.0847827
2841.5959,0.0859932
2842.0781,0.0872805
2842.5603,0.0886262
2843.0422,0.090017
2843.5244,0.0914488
2844.0066,0.092928
2844.4888,0.0944669
2844.9707,0.0960789
2845.4529,0.0977745
2845.9351,0.0995613
2846.4172,0.101445
2846.8992,0.103433
2847.3813,0.105532
2847.8635,0.107748
2848.3457,0.110083
2848.8276,0.112534
2849.3098,0.115096
2849.7920,0.117769
2850.2742,0.120556
2850.7561,0.123463
2851.2383,0.126485
2851.7205,0.129605
2852.2026,0.132789
2852.6846,0.135999
2853.1667,0.139208
2853.6489,0.142403
2854.1311,0.145591
2854.6130,0.148779
2855.0952,0.151964
2855.5774,0.155125
2856.0596,0.158232
2856.5415,0.161253
2857.0237,0.164167
2857.5059,0.166958
2857.9880,0.169606
2858.4700,0.172081
2858.9521,0.174346
2859.4343,0.176369
2859.9165,0.178141
2860.3984,0.179678
2860.8806,0.181021
2861.3628,0.182208
2861.8450,0.183267
2862.3269,0.184204
2862.8091,0.185018
2863.2913,0.185712
2863.7734,0.186307
2864.2554,0.186839
2864.7375,0.187349
2865.2197,0.187864
2865.7019,0.188388
2866.1838,0.188905
2866.6660,0.189398
2867.1482,0.18986
2867.6304,0.190303
2868.1123,0.190741
2868.5945,0.191176
2869.0767,0.191591
2869.5588,0.191957
2870.0408,0.192252
2870.5229,0.192476
2871.0051,0.192655
2871.4873,0.192817
2871.9692,0.192976
2872.4514,0.193112
2872.9336,0.193185
2873.4158,0.193148
2873.8977,0.192969
2874.3799,0.19263
2874.8621,0.192126
2875.3442,0.191458
2875.8262,0.190626
2876.3083,0.189635
2876.7905,0.188501
2877.2727,0.187246
2877.7546,0.185896
2878.2368,0.184473
2878.7190,0.182991
2879.2012,0.181458
2879.6831,0.17988
2880.1653,0.178259
2880.6475,0.176596
2881.1296,0.174893
2881.6116,0.173153
2882.0938,0.171383
2882.5759,0.169596
2883.0581,0.167805
2883.5400,0.166027
2884.0222,0.164281
2884.5044,0.162585
2884.9866,0.160959
2885.4685,0.159412
2885.9507,0.157942
2886.4329,0.156536
2886.9150,0.155172
2887.3970,0.153827
2887.8792,0.15249
2888.3613,0.151158
2888.8435,0.149839
2889.3254,0.148551
2889.8076,0.147319
2890.2898,0.146175
2890.7720,0.145152
2891.2539,0.144275
2891.7361,0.14355
2892.2183,0.142969
2892.7004,0.142509
2893.1824,0.14215
2893.6646,0.141882
2894.1467,0.141708
2894.6289,0.141637
2895.1108,0.141678
2895.5930,0.141838
2896.0752,0.142114
2896.5574,0.142503
2897.0393,0.143003
2897.5215,0.143615
2898.0037,0.144354
2898.4858,0.14524
2898.9678,0.146298
2899.4500,0.147546
2899.9321,0.148987
2900.4143,0.150608
2900.8962,0.152386
2901.3784,0.154304
2901.8606,0.156371
2902.3428,0.15862
2902.8247,0.161101
2903.3069,0.163859
2903.7891,0.16691
2904.2712,0.170239
2904.7532,0.173811
2905.2354,0.17759
2905.7175,0.181565
2906.1997,0.185749
2906.6816,0.190173
2907.1638,0.194866
2907.6460,0.199852
2908.1282,0.205146
2908.6101,0.210767
2909.0923,0.216742
2909.5745,0.223096
2910.0566,0.229837
2910.5386,0.236947
2911.0208,0.244376
2911.5029,0.252058
2911.9851,0.259922
2912.4670,0.267905
2912.9492,0.27595
2913.4314,0.284008
2913.9136,0.292033
2914.3955,0.299971
2914.8777,0.307758
2915.3599,0.315303
2915.8420,0.322485
2916.3240,0.329163
2916.8062,0.335198
2917.2883,0.340481
2917.7705,0.344942
2918.2524,0.348549
2918.7346,0.351281
2919.2168,0.353118
2919.6990,0.354034
2920.1809,0.354019
2920.6631,0.353095
2921.1453,0.351324
2921.6274,0.34881
2922.1094,0.345681
2922.5916,0.342066
2923.0737,0.338082
2923.5559,0.333811
2924.0378,0.329303
2924.5200,0.32458
2925.0022,0.319661
2925.4844,0.314587
2925.9663,0.309428
2926.4485,0.304276
2926.9307,0.299212
2927.4128,0.294286
2927.8948,0.289505
2928.3770,0.284854
2928.8591,0.280324
2929.3413,0.275933
2929.8232,0.271726
2930.3054,0.267756
2930.7876,0.264064
2931.2698,0.260664
2931.7517,0.257541
2932.2339,0.254669
2932.7161,0.252017
2933.1982,0.249565
2933.6802,0.247304
2934.1624,0.245245
2934.6445,0.243405
2935.1267,0.241801
2935.6086,0.240439
2936.0908,0.239305
2936.5730,0.238374
2937.0552,0.237617
2937.5371,0.237017
2938.0193,0.236566
2938.5015,0.236266
2938.9836,0.236117
2939.4656,0.236111
2939.9478,0.236231
2940.4299,0.236458
2940.9121,0.236773
2941.3940,0.237164
2941.8762,0.237619
2942.3584,0.238121
2942.8406,0.238649
2943.3225,0.23918
2943.8047,0.239698
2944.2869,0.2402
2944.7690,0.240696
2945.2510,0.241196
2945.7332,0.241699
2946.2153,0.242182
2946.6975,0.2426
2947.1794,0.242905
2947.6616,0.243067
2948.1438,0.243083
2948.6260,0.242975
2949.1079,0.242769
2949.5901,0.242478
2950.0723,0.242097
2950.5544,0.241614
2951.0364,0.241028
2951.5186,0.24036
2952.0007,0.239645
2952.4829,0.238911
2952.9648,0.238167
2953.4470,0.237399
2953.9292,0.236583
2954.4114,0.235706
2954.8933,0.234772
2955.3755,0.233798
2955.8577,0.232795
2956.3398,0.231763
2956.8218,0.230688
2957.3040,0.229552
2957.7861,0.228349
2958.2683,0.227085
2958.7502,0.225769
2959.2324,0.224397
2959.7146,0.222944
2960.1968,0.221369
2960.6787,0.219638
2961.1609,0.217744
2961.6431,0.215718
2962.1252,0.213617
2962.6072,0.211507
2963.0894,0.209446
2963.5715,0.207478
2964.0537,0.205644
2964.5356,0.203989
2965.0178,0.202563
2965.5000,0.201405
2965.9822,0.200529
2966.4641,0.199921
2966.9463,0.199544
2967.4285,0.199362
2967.9106,0.199348
2968.3926,0.199489
2968.8748,0.199773
2969.3569,0.200176
2969.8391,0.200662
2970.3210,0.201189
2970.8032,0.201723
2971.2854,0.202248
2971.7676,0.20277
2972.2495,0.203305
2972.7317,0.20387
2973.2139,0.204472
2973.6960,0.205104
2974.1780,0.205741
2974.6602,0.206348
2975.1423,0.206881
2975.6245,0.207298
2976.1067,0.207575
2976.5886,0.207718
2977.0708,0.207767
2977.5530,0.207784
2978.0352,0.207826
2978.5171,0.20792
2978.9993,0.20805
2979.4814,0.208167
2979.9636,0.208209
2980.4456,0.20813
2980.9277,0.207902
2981.4099,0.207521
2981.8921,0.206989
2982.3740,0.206314
2982.8562,0.205507
2983.3384,0.204583
2983.8206,0.203565
2984.3025,0.202481
2984.7847,0.201359
2985.2668,0.200227
2985.7490,0.199109
2986.2310,0.198027
2986.7131,0.197002
2987.1953,0.196046
2987.6775,0.195159
2988.1594,0.19433
2988.6416,0.193544
2989.1238,0.192793
2989.6060,0.192088
2990.0879,0.191462
2990.5701,0.190967
2991.0522,0.190655
2991.5344,0.19056
2992.0164,0.190682
2992.4985,0.190985
2992.9807,0.191416
2993.4629,0.19193
2993.9448,0.192505
2994.4270,0.193151
2994.9092,0.1939
2995.3914,0.194791
2995.8733,0.195866
2996.3555,0.197157
2996.8376,0.198691
2997.3198,0.20048
2997.8018,0.202509
2998.2839,0.204735
2998.7661,0.207089
2999.2483,0.209495
2999.7302,0.211894
3000.2124,0.214247
3000.6946,0.21653
3001.1768,0.218718
3001.6587,0.220774
3002.1409,0.222652
3002.6230,0.224315
3003.1052,0.225751
3003.5872,0.226983
3004.0693,0.228064
3004.5515,0.229056
3005.0337,0.230021
3005.5156,0.231012
3005.9978,0.232073
3006.4800,0.233247
3006.9622,0.234573
3007.4441,0.236094
3007.9263,0.237854
3008.4084,0.239896
3008.8906,0.242259
3009.3726,0.244977
3009.8547,0.248067
3010.3369,0.251539
3010.8191,0.2554
3011.3010,0.259666
3011.7832,0.264368
3012.2654,0.269542
3012.7476,0.275229
3013.2295,0.281463
3013.7117,0.288277
3014.1938,0.295706
3014.6760,0.303791
3015.1580,0.312567
3015.6401,0.322068
3016.1223,0.33232
3016.6045,0.343365
3017.0864,0.355258
3017.5686,0.36807
3018.0508,0.381853
3018.5330,0.396617
3019.0149,0.412318
3019.4971,0.428873
3019.9792,0.446194
3020.4614,0.464203
3020.9434,0.482814
3021.4255,0.501888
3021.9077,0.521175
3022.3899,0.540289
3022.8718,0.558722
3023.3540,0.575919
3023.8362,0.591365
3024.3184,0.604671
3024.8003,0.615622
3025.2825,0.624172
3025.7646,0.630406
3026.2468,0.634466
3026.7288,0.636484
3027.2109,0.636539
3027.6931,0.634663
3028.1753,0.630871
3028.6572,0.625207
3029.1394,0.617774
3029.6216,0.60873
3030.1038,0.598267
3030.5857,0.586588
3031.0679,0.573888
3031.5500,0.560345
3032.0322,0.546105
3032.5142,0.531274
3032.9963,0.515925
3033.4785,0.500125
3033.9607,0.483987
3034.4426,0.4677
3034.9248,0.451527
3035.4070,0.435761
3035.8892,0.42066
3036.3711,0.406405
3036.8533,0.393089
3037.3354,0.380733
3037.8176,0.369317
3038.2996,0.358809
3038.7817,0.349184
3039.2639,0.340432
3039.7461,0.332551
3040.2280,0.325537
3040.7102,0.319362
3041.1924,0.313972
3041.6746,0.309284
3042.1565,0.305212
3042.6387,0.301675
3043.1208,0.298602
3043.6030,0.295928
3044.0850,0.293574
3044.5671,0.291455
3045.0493,0.289492
3045.5315,0.287636
3046.0134,0.28589
3046.4956,0.284304
3046.9778,0.282961
3047.4600,0.281945
3047.9419,0.281316
3048.4241,0.281094
3048.9063,0.281254
3049.3884,0.281739
3049.8704,0.282482
3050.3525,0.283437
3050.8347,0.2846
3051.3169,0.286003
3051.7988,0.287693
3052.2810,0.289693
3052.7632,0.291971
3053.2454,0.294437
3053.7273,0.296973
3054.2095,0.299483
3054.6917,0.301924
3055.1738,0.304308
3055.6558,0.30668
3056.1379,0.309077
3056.6201,0.311511
3057.1023,0.313968
3057.5842,0.316423
3058.0664,0.318851
3058.5486,0.321235
3059.0308,0.323553
3059.5127,0.325772
3059.9949,0.327845
3060.4771,0.329711
3060.9592,0.331298
3061.4412,0.332525
3061.9233,0.333307
3062.4055,0.333552
3062.8877,0.333173
3063.3696,0.332095
3063.8518,0.330269
3064.3340,0.327683
3064.8162,0.324353
3065.2981,0.320316
3065.7803,0.315611
3066.2625,0.310274
3066.7446,0.304348
3067.2266,0.297908
3067.7087,0.29107
3068.1909,0.283995
3068.6731,0.276859
3069.1550,0.269829
3069.6372,0.263032
3070.1194,0.256554
3070.6016,0.250444
3071.0835,0.244724
3071.5657,0.239409
3072.0479,0.234513
3072.5300,0.230059
3073.0120,0.226072
3073.4941,0.222574
3073.9763,0.219577
3074.4585,0.217082
3074.9404,0.21507
3075.4226,0.213514
3075.9048,0.212379
3076.3870,0.211635
3076.8689,0.211274
3077.3511,0.211312
3077.8333,0.211785
3078.3154,0.212742
3078.7974,0.214222
3079.2795,0.216252
3079.7617,0.218848
3080.2439,0.222027
3080.7258,0.22582
3081.2080,0.230263
3081.6902,0.23538
3082.1724,0.241144
3082.6543,0.247448
3083.1365,0.254098
3083.6187,0.260829
3084.1008,0.267336
3084.5828,0.273308
3085.0649,0.278421
3085.5471,0.28233
3086.0293,0.284661
3086.5112,0.285047
3086.9934,0.283192
3087.4756,0.27895
3087.9578,0.27237
3088.4397,0.263701
3088.9219,0.253348
3089.4041,0.241825
3089.8862,0.229683
3090.3682,0.217455
3090.8503,0.205591
3091.3325,0.194425
3091.8147,0.184162
3092.2966,0.174892
3092.7788,0.166617
3093.2610,0.159283
3093.7432,0.152817
3094.2251,0.147143
3094.7073,0.142202
3095.1895,0.13795
3095.6716,0.134355
3096.1536,0.131383
3096.6357,0.12898
3097.1179,0.127077
3097.6001,0.125588
3098.0820,0.124432
3098.5642,0.123544
3099.0464,0.122881
3099.5286,0.122424
3100.0105,0.122163
3100.4927,0.122092
3100.9749,0.122198
3101.4570,0.122462
3101.9390,0.122852
3102.4211,0.123319
3102.9033,0.123791
3103.3855,0.124166
3103.8674,0.124329
3104.3496,0.124164
3104.8318,0.123593
3105.3140,0.122585
3105.7959,0.121165
3106.2781,0.119392
3106.7603,0.117338
3107.2424,0.115067
3107.7244,0.112638
3108.2065,0.110103
3108.6887,0.107529
3109.1709,0.104992
3109.6528,0.102576
3110.1350,0.100345
3110.6172,0.0983354
3111.0994,0.0965441
3111.5813,0.0949445
3112.0635,0.0935033
3112.5457,0.0921951
3113.0278,0.0910037
3113.5098,0.0899134
3113.9919,0.0889003
3114.4741,0.087933
3114.9563,0.0869834
3115.4382,0.0860374
3115.9204,0.0850964
3116.4026,0.0841662
3116.8848,0.0832425
3117.3667,0.0823044
3117.8489,0.0813215
3118.3311,0.0802697
3118.8132,0.0791432
3119.2952,0.0779563
3119.7773,0.0767343
3120.2595,0.0755036
3120.7417,0.0742872
3121.2236,0.0731073
3121.7058,0.0719891
3122.1880,0.070958
3122.6702,0.0700314
3123.1521,0.0692106
3123.6343,0.0684792
3124.1165,0.0678098
3124.5986,0.0671734
3125.0806,0.0665478
