TITLE,test
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,test
DATE,26/02/12
TIME,12:35:27
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,1.92847
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  998.9459
LASTX, 6001.3891
NPOINTS,    2595
FIRSTY,   153.61505
MAXY,   345.14767
MINY,   142.47850
XYDATA
2505.0786,204.026
2507.0071,204.139
2508.9355,204.251
2510.8640,204.366
2512.7925,204.486
2514.7209,204.611
2516.6494,204.741
2518.5779,204.873
2520.5063,205.001
2522.4348,205.124
2524.3633,205.239
2526.2917,205.349
2528.2202,205.457
2530.1487,205.567
2532.0771,205.682
2534.0056,205.804
2535.9341,205.932
2537.8625,206.061
2539.7910,206.19
2541.7195,206.315
2543.6479,206.436
2545.5764,206.557
2547.5049,206.678
2549.4333,206.801
2551.3618,206.927
2553.2903,207.055
2555.2188,207.183
2557.1472,207.309
2559.0757,207.433
2561.0042,207.555
2562.9326,207.677
2564.8611,207.799
2566.7896,207.923
2568.7180,208.05
2570.6465,208.177
2572.5750,208.305
2574.5034,208.432
2576.4319,208.557
2578.3604,208.681
2580.2888,208.805
2582.2173,208.929
2584.1458,209.054
2586.0742,209.178
2588.0027,209.3
2589.9312,209.42
2591.8596,209.54
2593.7881,209.661
2595.7166,209.785
2597.6450,209.909
2599.5735,210.034
2601.5020,210.16
2603.4304,210.288
2605.3589,210.419
2607.2874,210.554
2609.2158,210.692
2611.1443,210.832
2613.0728,210.97
2615.0012,211.105
2616.9297,211.236
2618.8582,211.365
2620.7866,211.494
2622.7151,211.624
2624.6436,211.756
2626.5720,211.891
2628.5005,212.028
2630.4290,212.163
2632.3574,212.296
2634.2859,212.422
2636.2144,212.543
2638.1428,212.662
2640.0713,212.781
2641.9998,212.905
2643.9282,213.033
2645.8567,213.165
2647.7852,213.299
2649.7136,213.432
2651.6421,213.564
2653.5706,213.695
2655.4990,213.826
2657.4275,213.958
2659.3560,214.094
2661.2844,214.23
2663.2129,214.365
2665.1414,214.497
2667.0698,214.626
2668.9983,214.755
2670.9268,214.887
2672.8552,215.023
2674.7837,215.165
2676.7122,215.306
2678.6406,215.444
2680.5691,215.574
2682.4976,215.699
2684.4260,215.823
2686.3545,215.95
2688.2830,216.082
2690.2114,216.219
2692.1399,216.356
2694.0684,216.49
2695.9968,216.62
2697.9253,216.745
2699.8538,216.869
2701.7822,216.993
2703.7107,217.122
2705.6392,217.256
2707.5676,217.395
2709.4961,217.539
2711.4246,217.684
2713.3530,217.828
2715.2815,217.969
2717.2100,218.107
2719.1384,218.24
2721.0669,218.369
2722.9954,218.495
2724.9238,218.619
2726.8523,218.742
2728.7808,218.866
2730.7092,218.993
2732.6377,219.124
2734.5662,219.261
2736.4946,219.403
2738.4231,219.547
2740.3516,219.69
2742.2800,219.829
2744.2085,219.962
2746.1370,220.091
2748.0654,220.221
2749.9939,220.354
2751.9224,220.492
2753.8508,220.633
2755.7793,220.773
2757.7078,220.909
2759.6362,221.043
2761.5647,221.176
2763.4932,221.313
2765.4216,221.457
2767.3501,221.607
2769.2786,221.759
2771.2070,221.909
2773.1355,222.056
2775.0640,222.198
2776.9924,222.34
2778.9209,222.484
2780.8494,222.629
2782.7778,222.773
2784.7063,222.915
2786.6348,223.053
2788.5632,223.189
2790.4917,223.325
2792.4202,223.461
2794.3486,223.595
2796.2771,223.728
2798.2056,223.859
2800.1340,223.991
2802.0625,224.127
2803.9910,224.27
2805.9194,224.417
2807.8479,224.564
2809.7764,224.709
2811.7048,224.851
2813.6333,224.994
2815.5618,225.14
2817.4902,225.287
2819.4187,225.434
2821.3472,225.576
2823.2756,225.714
2825.2041,225.855
2827.1326,226.005
2829.0610,226.168
2830.9895,226.343
2832.9180,226.524
2834.8464,226.702
2836.7749,226.876
2838.7034,227.05
2840.6318,227.229
2842.5603,227.416
2844.4888,227.611
2846.4172,227.804
2848.3457,227.986
2850.2742,228.149
2852.2026,228.291
2854.1311,228.415
2856.0596,228.526
2857.9880,228.63
2859.9165,228.733
2861.8450,228.841
2863.7734,228.958
2865.7019,229.086
2867.6304,229.22
2869.5588,229.356
2871.4873,229.487
2873.4158,229.612
2875.3442,229.736
2877.2727,229.863
2879.2012,229.999
2881.1296,230.141
2883.0581,230.289
2884.9866,230.439
2886.9150,230.592
2888.8435,230.752
2890.7720,230.92
2892.7004,231.097
2894.6289,231.276
2896.5574,231.451
2898.4858,231.622
2900.4143,231.79
2902.3428,231.967
2904.2712,232.162
2906.1997,232.381
2908.1282,232.621
2910.0566,232.87
2911.9851,233.112
2913.9136,233.334
2915.8420,233.528
2917.7705,233.695
2919.6990,233.842
2921.6274,233.976
2923.5559,234.098
2925.4844,234.208
2927.4128,234.303
2929.3413,234.385
2931.2698,234.46
2933.1982,234.536
2935.1267,234.621
2937.0552,234.718
2938.9836,234.826
2940.9121,234.944
2942.8406,235.067
2944.7690,235.196
2946.6975,235.332
2948.6260,235.476
2950.5544,235.628
2952.4829,235.787
2954.4114,235.951
2956.3398,236.118
2958.2683,236.283
2960.1968,236.44
2962.1252,236.582
2964.0537,236.704
2965.9822,236.808
2967.9106,236.901
2969.8391,236.993
2971.7676,237.092
2973.6960,237.198
2975.6245,237.305
2977.5530,237.404
2979.4814,237.494
2981.4099,237.579
2983.3384,237.673
2985.2668,237.787
2987.1953,237.925
2989.1238,238.081
2991.0522,238.243
2992.9807,238.398
2994.9092,238.54
2996.8376,238.672
2998.7661,238.805
3000.6946,238.949
3002.6230,239.113
3004.5515,239.298
3006.4800,239.498
3008.4084,239.702
3010.3369,239.896
3012.2654,240.068
3014.1938,240.215
3016.1223,240.337
3018.0508,240.445
3019.9792,240.556
3021.9077,240.685
3023.8362,240.842
3025.7646,241.027
3027.6931,241.227
3029.6216,241.426
3031.5500,241.606
3033.4785,241.758
3035.4070,241.883
3037.3354,241.994
3039.2639,242.107
3041.1924,242.236
3043.1208,242.391
3045.0493,242.568
3046.9778,242.757
3048.9063,242.94
3050.8347,243.107
3052.7632,243.253
3054.6917,243.388
3056.6201,243.529
3058.5486,243.687
3060.4771,243.864
3062.4055,244.044
3064.3340,244.209
3066.2625,244.348
3068.1909,244.469
3070.1194,244.596
3072.0479,244.751
3073.9763,244.944
3075.9048,245.163
3077.8333,245.381
3079.7617,245.573
3081.6902,245.728
3083.6187,245.851
3085.5471,245.961
3087.4756,246.079
3089.4041,246.22
3091.3325,246.386
3093.2610,246.571
3095.1895,246.763
3097.1179,246.947
3099.0464,247.114
3100.9749,247.265
3102.9033,247.411
3104.8318,247.565
3106.7603,247.74
3108.6887,247.938
3110.6172,248.154
3112.5457,248.372
3114.4741,248.579
3116.4026,248.765
3118.3311,248.928
3120.2595,249.069
3122.1880,249.193
3124.1165,249.308
3126.0449,249.424
3127.9734,249.55
3129.9019,249.696
3131.8303,249.86
3133.7588,250.035
3135.6873,250.208
3137.6157,250.367
3139.5442,250.509
3141.4727,250.644
3143.4011,250.784
3145.3296,250.941
3147.2581,251.118
3149.1865,251.305
3151.1150,251.491
3153.0435,251.665
3154.9719,251.824
3156.9004,251.973
3158.8289,252.12
3160.7573,252.273
3162.6858,252.437
3164.6143,252.611
3166.5427,252.795
3168.4712,252.988
3170.3997,253.185
3172.3281,253.384
3174.2566,253.579
3176.1851,253.769
3178.1135,253.952
3180.0420,254.13
3181.9705,254.305
3183.8989,254.477
3185.8274,254.646
3187.7559,254.816
3189.6843,254.989
3191.6128,255.169
3193.5413,255.356
3195.4697,255.547
3197.3982,255.735
3199.3267,255.916
3201.2551,256.09
3203.1836,256.263
3205.1121,256.443
3207.0405,256.635
3208.9690,256.842
3210.8975,257.058
3212.8259,257.272
3214.7544,257.473
3216.6829,257.652
3218.6113,257.81
3220.5398,257.96
3222.4683,258.122
3224.3967,258.313
3226.3252,258.534
3228.2537,258.771
3230.1821,258.999
3232.1106,259.2
3234.0391,259.372
3235.9675,259.529
3237.8960,259.693
3239.8245,259.876
3241.7529,260.075
3243.6814,260.277
3245.6099,260.472
3247.5383,260.659
3249.4668,260.843
3251.3953,261.026
3253.3237,261.206
3255.2522,261.373
3257.1807,261.525
3259.1091,261.672
3261.0376,261.832
3262.9661,262.025
3264.8945,262.256
3266.8230,262.512
3268.7515,262.77
3270.6799,263.005
3272.6084,263.201
3274.5369,263.358
3276.4653,263.49
3278.3938,263.619
3280.3223,263.769
3282.2507,263.959
3284.1792,264.193
3286.1077,264.462
3288.0361,264.739
3289.9646,264.998
3291.8931,265.221
3293.8215,265.408
3295.7500,265.581
3297.6785,265.764
3299.6069,265.976
3301.5354,266.217
3303.4639,266.469
3305.3923,266.705
3307.3208,266.903
3309.2493,267.055
3311.1777,267.169
3313.1062,267.27
3315.0347,267.388
3316.9631,267.543
3318.8916,267.74
3320.8201,267.965
3322.7485,268.195
3324.6770,268.409
3326.6055,268.602
3328.5339,268.788
3330.4624,268.989
3332.3909,269.221
3334.3193,269.479
3336.2478,269.742
3338.1763,269.984
3340.1047,270.19
3342.0332,270.363
3343.9617,270.526
3345.8901,270.701
3347.8186,270.903
3349.7471,271.131
3351.6755,271.375
3353.6040,271.627
3355.5325,271.886
3357.4609,272.159
3359.3894,272.447
3361.3179,272.742
3363.2463,273.02
3365.1748,273.258
3367.1033,273.441
3369.0317,273.577
3370.9602,273.692
3372.8887,273.816
3374.8171,273.973
3376.7456,274.171
3378.6741,274.406
3380.6025,274.667
3382.5310,274.948
3384.4595,275.246
3386.3879,275.56
3388.3164,275.89
3390.2449,276.223
3392.1733,276.542
3394.1018,276.827
3396.0303,277.066
3397.9587,277.257
3399.8872,277.414
3401.8157,277.558
3403.7441,277.707
3405.6726,277.869
3407.6011,278.045
3409.5295,278.238
3411.4580,278.461
3413.3865,278.727
3415.3149,279.044
3417.2434,279.392
3419.1719,279.734
