TITLE,test
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,test
DATE,26/02/12
TIME,12:28:22
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,1.92847
XUNITS,1/CM
YUNITS,SB
FIRSTX,  998.9459
LASTX, 6001.3891
NPOINTS,    2595
FIRSTY,    37.77779
MAXY,    64.10593
MINY,     2.68397
XYDATA
2559.0757,41.8007
2561.0042,41.7076
2562.9326,41.6148
2564.8611,41.5224
2566.7896,41.4302
2568.7180,41.3382
2570.6465,41.2461
2572.5750,41.1539
2574.5034,41.0616
2576.4319,40.9696
2578.3604,40.8779
2580.2888,40.7868
2582.2173,40.6962
2584.1458,40.606
2586.0742,40.5161
2588.0027,40.4264
2589.9312,40.3367
2591.8596,40.2472
2593.7881,40.1579
2595.7166,40.0688
2597.6450,39.9799
2599.5735,39.8912
2601.5020,39.8026
2603.4304,39.7141
2605.3589,39.6257
2607.2874,39.5377
2609.2158,39.4503
2611.1443,39.3635
2613.0728,39.2772
2615.0012,39.191
2616.9297,39.1046
2618.8582,39.0182
2620.7866,38.9319
2622.7151,38.8462
2624.6436,38.7613
2626.5720,38.6773
2628.5005,38.5939
2630.4290,38.5106
2632.3574,38.4273
2634.2859,38.3441
2636.2144,38.2612
2638.1428,38.1788
2640.0713,38.0968
2641.9998,38.0152
2643.9282,37.9338
2645.8567,37.8526
2647.7852,37.7714
2649.7136,37.6904
2651.6421,37.6098
2653.5706,37.5294
2655.4990,37.4493
2657.4275,37.3696
2659.3560,37.2903
2661.2844,37.2115
2663.2129,37.1332
2665.1414,37.055
2667.0698,36.9764
2668.9983,36.8973
2670.9268,36.8176
2672.8552,36.7381
2674.7837,36.6596
2676.7122,36.5826
2678.6406,36.5075
2680.5691,36.4336
2682.4976,36.3605
2684.4260,36.2873
2686.3545,36.2139
2688.2830,36.1401
2690.2114,36.0664
2692.1399,35.9929
2694.0684,35.9196
2695.9968,35.8466
2697.9253,35.7738
2699.8538,35.7011
2701.7822,35.6285
2703.7107,35.5562
2705.6392,35.4841
2707.5676,35.4124
2709.4961,35.3407
2711.4246,35.2688
2713.3530,35.1963
2715.2815,35.1232
2717.2100,35.05
2719.1384,34.9775
2721.0669,34.9065
2722.9954,34.8373
2724.9238,34.7696
2726.8523,34.7026
2728.7808,34.6358
2730.7092,34.569
2732.6377,34.5024
2734.5662,34.4361
2736.4946,34.3697
2738.4231,34.3026
2740.3516,34.2346
2742.2800,34.1657
2744.2085,34.0969
2746.1370,34.029
2748.0654,33.9627
2749.9939,33.8977
2751.9224,33.8331
2753.8508,33.7682
2755.7793,33.7028
2757.7078,33.6371
2759.6362,33.5716
2761.5647,33.5062
2763.4932,33.4406
2765.4216,33.3743
2767.3501,33.3071
2769.2786,33.2396
2771.2070,33.1727
2773.1355,33.1071
2775.0640,33.0427
2776.9924,32.9788
2778.9209,32.9144
2780.8494,32.8491
2782.7778,32.7829
2784.7063,32.7164
2786.6348,32.6502
2788.5632,32.5848
2790.4917,32.5201
2792.4202,32.4564
2794.3486,32.3936
2796.2771,32.3317
2798.2056,32.2704
2800.1340,32.2092
2802.0625,32.1477
2803.9910,32.0856
2805.9194,32.0232
2807.8479,31.961
2809.7764,31.8995
2811.7048,31.8383
2813.6333,31.7771
2815.5618,31.7153
2817.4902,31.6527
2819.4187,31.5899
2821.3472,31.5271
2823.2756,31.464
2825.2041,31.3994
2827.1326,31.332
2829.0610,31.2609
2830.9895,31.1862
2832.9180,31.108
2834.8464,31.0248
2836.7749,30.9331
2838.7034,30.8282
2840.6318,30.7077
2842.5603,30.574
2844.4888,30.4362
2846.4172,30.3076
2848.3457,30.2014
2850.2742,30.1257
2852.2026,30.081
2854.1311,30.061
2856.0596,30.0555
2857.9880,30.0543
2859.9165,30.0497
2861.8450,30.037
2863.7734,30.0144
2865.7019,29.9827
2867.6304,29.9445
2869.5588,29.9033
2871.4873,29.862
2873.4158,29.8221
2875.3442,29.7828
2877.2727,29.7421
2879.2012,29.6974
2881.1296,29.6471
2883.0581,29.5906
2884.9866,29.5283
2886.9150,29.4611
2888.8435,29.3896
2890.7720,29.3149
2892.7004,29.2378
2894.6289,29.1594
2896.5574,29.0804
2898.4858,29.0007
2900.4143,28.9189
2902.3428,28.8324
2904.2712,28.7373
2906.1997,28.6302
2908.1282,28.51
2910.0566,28.3788
2911.9851,28.2434
2913.9136,28.1131
2915.8420,27.9979
2917.7705,27.9054
2919.6990,27.839
2921.6274,27.7981
2923.5559,27.7795
2925.4844,27.7791
2927.4128,27.7926
2929.3413,27.8156
2931.2698,27.8441
2933.1982,27.8738
2935.1267,27.9007
2937.0552,27.9215
2938.9836,27.9335
2940.9121,27.9345
2942.8406,27.9225
2944.7690,27.896
2946.6975,27.8541
2948.6260,27.7978
2950.5544,27.7294
2952.4829,27.6532
2954.4114,27.5743
2956.3398,27.4987
2958.2683,27.4324
2960.1968,27.3809
2962.1252,27.348
2964.0537,27.3344
2965.9822,27.3377
2967.9106,27.3523
2969.8391,27.3712
2971.7676,27.3884
2973.6960,27.4003
2975.6245,27.406
2977.5530,27.4059
2979.4814,27.4003
2981.4099,27.3884
2983.3384,27.3689
2985.2668,27.3414
2987.1953,27.3068
2989.1238,27.2681
2991.0522,27.2284
2992.9807,27.1901
2994.9092,27.154
2996.8376,27.1187
2998.7661,27.0815
3000.6946,27.0388
3002.6230,26.9873
3004.5515,26.9254
3006.4800,26.8544
3008.4084,26.7792
3010.3369,26.7076
3012.2654,26.6479
3014.1938,26.6053
3016.1223,26.5796
3018.0508,26.5639
3019.9792,26.5467
3021.9077,26.5164
3023.8362,26.4664
3025.7646,26.3981
3027.6931,26.3211
3029.6216,26.2488
3031.5500,26.1926
3033.4785,26.157
3035.4070,26.1376
3037.3354,26.1244
3039.2639,26.1062
3041.1924,26.0755
3043.1208,26.0308
3045.0493,25.9757
3046.9778,25.916
3048.9063,25.857
3050.8347,25.8013
3052.7632,25.7486
3054.6917,25.696
3056.6201,25.6401
3058.5486,25.5798
3060.4771,25.5174
3062.4055,25.4591
3064.3340,25.4112
3066.2625,25.3763
3068.1909,25.3503
3070.1194,25.3235
3072.0479,25.2856
3073.9763,25.2317
3075.9048,25.1658
3077.8333,25.0981
3079.7617,25.0401
3081.6902,24.9975
3083.6187,24.9677
3085.5471,24.9414
3087.4756,24.9077
3089.4041,24.8594
3091.3325,24.7953
3093.2610,24.7208
3095.1895,24.6446
3097.1179,24.5759
3099.0464,24.5208
3100.9749,24.48
3102.9033,24.449
3104.8318,24.4194
3106.7603,24.3825
3108.6887,24.3323
3110.6172,24.2682
3112.5457,24.1948
3114.4741,24.1206
3116.4026,24.0538
3118.3311,24.0003
3120.2595,23.9611
3122.1880,23.9329
3124.1165,23.9098
3126.0449,23.8855
3127.9734,23.8561
3129.9019,23.8213
3131.8303,23.7836
3133.7588,23.7465
3135.6873,23.7122
3137.6157,23.6804
3139.5442,23.6483
3141.4727,23.6125
3143.4011,23.5706
3145.3296,23.523
3147.2581,23.472
3149.1865,23.421
3151.1150,23.3725
3153.0435,23.3272
3154.9719,23.284
3156.9004,23.2407
3158.8289,23.1959
3160.7573,23.1489
3162.6858,23.1004
3164.6143,23.0507
3166.5427,22.9994
3168.4712,22.9453
3170.3997,22.8872
3172.3281,22.8252
